timestamp_utc,sample_id,url,status,bytes,message
2026-05-27T05:38:38.407260+00:00,434,https://1000springs.org.nz/samplesite/434,200,23022,ok
2026-05-27T05:38:45.427664+00:00,435,https://1000springs.org.nz/samplesite/435,200,22980,ok
2026-05-27T05:38:49.624540+00:00,436,https://1000springs.org.nz/samplesite/436,200,22996,ok
2026-05-27T05:38:53.860832+00:00,437,https://1000springs.org.nz/samplesite/437,200,23073,ok
2026-05-27T05:38:58.557725+00:00,438,https://1000springs.org.nz/samplesite/438,200,23158,ok
2026-05-27T05:39:04.107213+00:00,439,https://1000springs.org.nz/samplesite/439,200,23149,ok
2026-05-27T05:39:08.912808+00:00,440,https://1000springs.org.nz/samplesite/440,200,23160,ok
2026-05-27T05:39:15.002346+00:00,441,https://1000springs.org.nz/samplesite/441,200,23282,ok
2026-05-27T05:39:19.726685+00:00,442,https://1000springs.org.nz/samplesite/442,200,23049,ok
2026-05-27T05:39:25.668012+00:00,443,https://1000springs.org.nz/samplesite/443,200,23322,ok
2026-05-27T05:39:32.562207+00:00,444,https://1000springs.org.nz/samplesite/444,200,23122,ok
2026-05-27T05:39:39.229438+00:00,445,https://1000springs.org.nz/samplesite/445,200,23160,ok
2026-05-27T05:39:42.618189+00:00,446,https://1000springs.org.nz/samplesite/446,200,23221,ok
2026-05-27T05:39:45.166385+00:00,447,https://1000springs.org.nz/samplesite/447,200,23009,ok
2026-05-27T05:39:51.459763+00:00,448,https://1000springs.org.nz/samplesite/448,200,23024,ok
2026-05-27T05:39:58.499503+00:00,449,https://1000springs.org.nz/samplesite/449,200,23086,ok
2026-05-27T05:40:03.593470+00:00,450,https://1000springs.org.nz/samplesite/450,200,23008,ok
2026-05-27T05:40:08.493597+00:00,454,https://1000springs.org.nz/samplesite/454,200,22964,ok
2026-05-27T05:40:14.244697+00:00,455,https://1000springs.org.nz/samplesite/455,200,23246,ok
2026-05-27T05:40:18.441858+00:00,456,https://1000springs.org.nz/samplesite/456,200,23004,ok
2026-05-27T05:40:23.766764+00:00,457,https://1000springs.org.nz/samplesite/457,200,23020,ok
2026-05-27T05:40:28.165172+00:00,458,https://1000springs.org.nz/samplesite/458,200,23064,ok
2026-05-27T05:40:34.737240+00:00,459,https://1000springs.org.nz/samplesite/459,200,23217,ok
2026-05-27T05:40:38.705424+00:00,460,https://1000springs.org.nz/samplesite/460,200,23016,ok
2026-05-27T05:40:42.609010+00:00,461,https://1000springs.org.nz/samplesite/461,200,23196,ok
2026-05-27T05:40:46.851309+00:00,462,https://1000springs.org.nz/samplesite/462,200,22919,ok
2026-05-27T05:40:53.921904+00:00,463,https://1000springs.org.nz/samplesite/463,200,22926,ok
2026-05-27T05:40:57.698663+00:00,464,https://1000springs.org.nz/samplesite/464,200,23034,ok
2026-05-27T05:41:03.191960+00:00,465,https://1000springs.org.nz/samplesite/465,200,22939,ok
2026-05-27T05:41:08.349078+00:00,466,https://1000springs.org.nz/samplesite/466,200,22962,ok
2026-05-27T05:41:12.927956+00:00,467,https://1000springs.org.nz/samplesite/467,200,22941,ok
2026-05-27T05:41:16.080861+00:00,468,https://1000springs.org.nz/samplesite/468,200,22882,ok
2026-05-27T05:41:20.583069+00:00,469,https://1000springs.org.nz/samplesite/469,200,22964,ok
2026-05-27T05:41:24.255070+00:00,470,https://1000springs.org.nz/samplesite/470,200,22996,ok
